Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788457328,64,POST,/predict,454.900000,0.000000,5,7,11,16,230,1200,1400,1600,2200,2200,2200,6325,0,5,136.8705198679838,0.5025840000598691,2177.731541999492,92.92648221343873
1788457328,64,,Aggregated,454.900000,0.000000,5,7,11,16,230,1200,1400,1600,2200,2200,2200,6325,0,5,136.8705198679838,0.5025840000598691,2177.731541999492,92.92648221343873
1788457329,64,POST,/predict,454.900000,0.000000,5,7,11,16,230,1200,1400,1600,2200,2200,2200,6325,0,5,136.8705198679838,0.5025840000598691,2177.731541999492,92.92648221343873
1788457329,64,,Aggregated,454.900000,0.000000,5,7,11,16,230,1200,1400,1600,2200,2200,2200,6325,0,5,136.8705198679838,0.5025840000598691,2177.731541999492,92.92648221343873
1788457330,64,POST,/predict,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457330,64,,Aggregated,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457331,64,POST,/predict,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457331,64,,Aggregated,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457332,64,POST,/predict,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457332,64,,Aggregated,541.300000,0.000000,5,7,12,16,230,1200,1300,1400,1500,1600,1600,7531,0,5,137.61992085818667,0.5025840000598691,2177.731541999492,92.94662063470986
1788457333,64,POST,/predict,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457333,64,,Aggregated,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457334,64,POST,/predict,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457334,64,,Aggregated,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457335,64,POST,/predict,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457335,64,,Aggregated,492.600000,0.000000,4,7,11,17,230,1200,1300,1400,1500,1500,1500,9184,0,4,136.04926048562947,0.5025840000598691,2177.731541999492,92.95535714285714
1788457336,64,POST,/predict,476.600000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
1788457336,64,,Aggregated,476.500000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
