Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788458070,25,POST,/predict,69.000000,0.000000,20,320,370,440,530,630,1000,5100,5100,5100,5100,1042,0,120,327.9844220940655,0.5963749999864376,5070.680208999875,93.17370441458733
1788458070,25,,Aggregated,69.000000,0.000000,20,320,370,440,530,630,1000,5100,5100,5100,5100,1042,0,120,327.9844220940655,0.5963749999864376,5070.680208999875,93.17370441458733
1788458071,25,POST,/predict,106.600000,0.000000,23,330,430,460,650,1000,1200,5100,5100,5100,5100,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458071,25,,Aggregated,106.600000,0.000000,23,330,430,460,650,1000,1200,5100,5100,5100,5100,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458072,25,POST,/predict,106.600000,0.000000,23,330,430,460,650,1000,1200,5100,5100,5100,5100,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458072,25,,Aggregated,106.600000,0.000000,23,330,430,460,650,1000,1200,5100,5100,5100,5100,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458073,25,POST,/predict,106.600000,0.000000,18,320,420,470,610,890,1100,1200,1400,1400,1400,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458073,25,,Aggregated,106.600000,0.000000,18,320,420,470,610,890,1100,1200,1400,1400,1400,1201,0,130,345.9178323863634,0.5963749999864376,5070.680208999875,93.14487926727728
1788458074,25,POST,/predict,105.300000,0.000000,110,340,460,520,780,1100,1300,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458074,25,,Aggregated,105.300000,0.000000,110,340,460,520,780,1100,1300,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458075,25,POST,/predict,105.300000,0.000000,110,340,460,520,780,1100,1300,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458075,25,,Aggregated,105.300000,0.000000,110,340,460,520,780,1100,1300,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458076,25,POST,/predict,105.300000,0.000000,200,470,610,700,1000,1200,1400,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458076,25,,Aggregated,105.300000,0.000000,200,470,610,700,1000,1200,1400,1400,1500,1500,1500,1322,0,180,364.90629872013704,0.5963749999864376,5070.680208999875,93.1323751891074
1788458077,25,POST,/predict,75.000000,0.000000,110,470,620,670,1100,1400,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458077,25,,Aggregated,75.000000,0.000000,110,470,620,670,1100,1400,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458078,25,POST,/predict,75.000000,0.000000,110,470,620,670,1100,1400,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458078,25,,Aggregated,75.000000,0.000000,110,470,620,670,1100,1400,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458079,25,POST,/predict,75.000000,0.000000,210,650,770,920,1200,1500,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458079,25,,Aggregated,75.000000,0.000000,210,650,770,920,1200,1500,1700,1700,1700,1700,1700,1552,0,130,368.9138892519504,0.5963749999864376,5070.680208999875,93.11920103092784
1788458080,25,POST,/predict,63.400000,0.000000,320,500,650,670,1100,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458080,25,,Aggregated,63.400000,0.000000,320,500,650,670,1100,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458081,25,POST,/predict,63.400000,0.000000,320,500,650,670,1100,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458081,25,,Aggregated,63.400000,0.000000,320,500,650,670,1100,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458082,25,POST,/predict,63.400000,0.000000,320,480,540,650,1000,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458082,25,,Aggregated,63.400000,0.000000,320,480,540,650,1000,1400,1700,1700,1700,1700,1700,1818,0,200,353.79566178218937,0.5963749999864376,5070.680208999875,93.12211221122112
1788458083,25,POST,/predict,66.800000,0.000000,320,480,610,660,1200,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458083,25,,Aggregated,66.800000,0.000000,320,480,610,660,1200,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458084,25,POST,/predict,66.800000,0.000000,320,480,610,660,1200,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458084,25,,Aggregated,66.800000,0.000000,320,480,610,660,1200,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458085,25,POST,/predict,66.800000,0.000000,240,470,530,610,710,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458085,25,,Aggregated,66.800000,0.000000,240,470,530,610,710,1400,1700,1700,1700,1700,1700,1979,0,200,359.46450492168185,0.5963749999864376,5070.680208999875,93.10965133906014
1788458086,25,POST,/predict,68.600000,0.000000,310,480,580,650,1400,1700,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458086,25,,Aggregated,68.600000,0.000000,310,480,580,650,1400,1700,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458087,25,POST,/predict,68.600000,0.000000,310,480,580,650,1400,1700,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458087,25,,Aggregated,68.600000,0.000000,310,480,580,650,1400,1700,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458088,25,POST,/predict,68.600000,0.000000,320,480,610,670,1400,2200,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458088,25,,Aggregated,68.600000,0.000000,320,480,610,670,1400,2200,2700,2700,2800,2800,2800,2033,0,210,387.20306672848193,0.5963749999864376,5070.680208999875,93.10624692572553
1788458089,25,POST,/predict,59.500000,0.000000,240,500,620,700,1400,2400,2700,2700,2800,2800,2800,2097,0,200,394.82594315212305,0.5963749999864376,5070.680208999875,93.10729613733906
1788458089,25,,Aggregated,59.500000,0.000000,240,500,620,700,1400,2400,2700,2700,2800,2800,2800,2097,0,200,394.82594315212305,0.5963749999864376,5070.680208999875,93.10729613733906
1788458090,25,POST,/predict,59.500000,0.000000,240,500,620,700,1400,2400,2700,2700,2800,2800,2800,2097,0,200,394.82594315212305,0.5963749999864376,5070.680208999875,93.10729613733906
1788458090,25,,Aggregated,59.500000,0.000000,240,500,620,700,1400,2400,2700,2700,2800,2800,2800,2097,0,200,394.82594315212305,0.5963749999864376,5070.680208999875,93.10729613733906
1788458091,25,POST,/predict,35.500000,0.000000,38,710,1400,1400,2700,2700,4800,4800,4800,4800,4800,2111,0,200,410.52041727759433,0.5963749999864376,5070.680208999875,93.10326859308384
1788458091,25,,Aggregated,35.500000,0.000000,38,710,1400,1400,2700,2700,4800,4800,4800,4800,4800,2111,0,200,410.52041727759433,0.5963749999864376,5070.680208999875,93.10326859308384
1788458092,25,POST,/predict,35.500000,0.000000,32,740,1400,1600,2700,4800,4800,4800,4800,4800,4800,2134,0,200,430.9800248144358,0.5963749999864376,5070.680208999875,93.09981255857545
1788458092,25,,Aggregated,35.500000,0.000000,32,740,1400,1600,2700,4800,4800,4800,4800,4800,4800,2134,0,200,430.9800248144358,0.5963749999864376,5070.680208999875,93.09981255857545
1788458093,25,POST,/predict,35.500000,0.000000,32,740,1400,1600,2700,4800,4800,4800,4800,4800,4800,2134,0,200,430.9800248144358,0.5963749999864376,5070.680208999875,93.09981255857545
1788458093,25,,Aggregated,35.500000,0.000000,32,740,1400,1600,2700,4800,4800,4800,4800,4800,4800,2134,0,200,430.9800248144358,0.5963749999864376,5070.680208999875,93.09981255857545
1788458094,25,POST,/predict,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458094,25,,Aggregated,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458095,25,POST,/predict,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458095,25,,Aggregated,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458096,25,POST,/predict,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458096,25,,Aggregated,18.900000,0.000000,490,1400,2000,2000,4100,4800,4800,4800,4800,4800,4800,2249,0,210,450.6056250693699,0.5963749999864376,5070.680208999875,93.09159626500667
1788458097,25,POST,/predict,26.100000,0.000000,480,1400,1600,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458097,25,,Aggregated,26.100000,0.000000,480,1400,1600,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458098,25,POST,/predict,26.100000,0.000000,480,1400,1600,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458098,25,,Aggregated,26.100000,0.000000,480,1400,1600,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458099,25,POST,/predict,26.100000,0.000000,510,1500,1900,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458099,25,,Aggregated,26.100000,0.000000,510,1500,1900,2000,4100,4800,4800,4800,4800,4800,4800,2296,0,220,463.2581803096761,0.5963749999864376,5070.680208999875,93.09407665505226
1788458101,25,POST,/predict,23.200000,0.000000,490,1500,2000,2000,3000,4800,4800,4800,4800,4800,4800,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458101,25,,Aggregated,23.200000,0.000000,490,1500,2000,2000,3000,4800,4800,4800,4800,4800,4800,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458102,25,POST,/predict,23.200000,0.000000,490,1500,2000,2000,3000,4800,4800,4800,4800,4800,4800,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458102,25,,Aggregated,23.200000,0.000000,490,1500,2000,2000,3000,4800,4800,4800,4800,4800,4800,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458103,25,POST,/predict,23.200000,0.000000,510,1500,2000,2000,2700,2900,3100,4100,4200,4200,4200,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458103,25,,Aggregated,23.200000,0.000000,510,1500,2000,2000,2700,2900,3100,4100,4200,4200,4200,2334,0,210,475.27215254113776,0.5963749999864376,5070.680208999875,93.0916880891174
1788458104,25,POST,/predict,23.700000,0.000000,530,1500,2000,2600,2900,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458104,25,,Aggregated,23.700000,0.000000,530,1500,2000,2600,2900,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458105,25,POST,/predict,23.700000,0.000000,530,1500,2000,2600,2900,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458105,25,,Aggregated,23.700000,0.000000,530,1500,2000,2600,2900,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458106,25,POST,/predict,23.700000,0.000000,1400,2600,2700,2700,5800,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458106,25,,Aggregated,23.700000,0.000000,1400,2600,2700,2700,5800,5800,5800,5800,5800,5800,5800,2347,0,220,495.00796800384194,0.5963749999864376,5839.543582999795,93.09075415423945
1788458107,25,POST,/predict,15.900000,0.000000,68,2600,2900,3500,7200,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458107,25,,Aggregated,15.900000,0.000000,68,2600,2900,3500,7200,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458108,25,POST,/predict,15.900000,0.000000,58,3100,3600,5800,7300,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458108,25,,Aggregated,15.900000,0.000000,58,3100,3600,5800,7300,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458109,25,POST,/predict,15.900000,0.000000,58,3100,3600,5800,7300,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458109,25,,Aggregated,15.900000,0.000000,58,3100,3600,5800,7300,7300,7300,7400,7400,7400,7400,2417,0,210,543.4597961605373,0.5963749999864376,7351.241125000342,93.08895324782789
1788458110,25,POST,/predict,16.700000,0.000000,21,340,410,460,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458110,25,,Aggregated,16.700000,0.000000,21,340,410,460,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458111,25,POST,/predict,16.700000,0.000000,18,320,390,450,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458111,25,,Aggregated,16.700000,0.000000,18,320,390,450,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458112,25,POST,/predict,16.700000,0.000000,18,320,390,450,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458112,25,,Aggregated,16.700000,0.000000,18,320,390,450,1100,5800,7300,7300,7400,7400,7400,2808,0,130,498.1409923205211,0.5963749999864376,7351.241125000342,93.10220797720798
1788458113,25,POST,/predict,47.900000,0.000000,21,340,430,470,760,1100,7200,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
1788458113,25,,Aggregated,47.900000,0.000000,21,340,430,470,760,1100,7200,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
1788458114,25,POST,/predict,47.900000,0.000000,21,340,430,470,760,1100,7200,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
1788458114,25,,Aggregated,47.900000,0.000000,21,340,430,470,760,1100,7200,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
1788458115,27,POST,/predict,47.900000,0.000000,19,340,420,460,700,1100,3500,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
1788458115,27,,Aggregated,47.900000,0.000000,19,340,420,460,700,1100,3500,7300,7400,7400,7400,3112,0,150,473.1455154444194,0.5963749999864376,7351.241125000342,93.10122107969151
